snt_id,sdr,sdr_i,si-snr,si-snr_i
tensor(0),11.62658216139287,11.582301012379219,11.456413269042969,11.476644515991211
tensor(0),4.360156746969546,4.3836089707804975,3.469325304031372,3.5728564262390137
tensor(0),6.56206007689207,6.511220515598621,5.292972564697266,5.3065338134765625
tensor(0),4.136479812505714,10.674358212664016,-29.38381576538086,-7.87507438659668
tensor(0),1.6126859761706651,-1.3079956470087595,-3.0498876571655273,12.601244926452637
tensor(0),1.4014952683217463,1.120417597048367,0.2210099697113037,0.006412029266357422
tensor(0),8.620242715311857,8.666452089270162,7.4163618087768555,7.5019850730896
tensor(0),-11.372569305034347,-7.421533828548714,-17.630552291870117,-9.187074661254883
tensor(0),6.307740287841861,6.321333163283938,5.988819599151611,6.038823127746582
tensor(0),0.7872081474761581,0.6982269980114237,-0.8056143522262573,-0.7695101499557495
tensor(0),-0.7954242514595213,-1.6669038688332938,-1.9964265823364258,-2.376847743988037
tensor(0),8.654540751580388,8.669390393353911,7.560639381408691,7.623918056488037
tensor(0),5.005830374308467,4.9671131960245685,4.4781813621521,4.489034175872803
tensor(0),4.757464201479438,-2.5091193618369836,-16.486621856689453,-15.316791534423828
tensor(0),1.602231404712244,1.4014408675296757,-0.31290769577026367,1.5903019905090332
tensor(0),8.374304143846803,8.202182257238196,7.31186580657959,7.296931266784668
tensor(0),3.5536458429136917,3.6467683624106106,3.210401773452759,3.3523287773132324
tensor(0),4.232818035673825,3.0465774029928028,2.5558433532714844,2.6412830352783203
tensor(0),7.409720806982701,7.402673189672566,6.64115047454834,6.65880012512207
tensor(0),6.369174891600043,6.324726241103857,5.414875030517578,5.385173797607422
tensor(0),-13.575510782357505,-16.395506797426208,-26.926206588745117,-13.448938369750977
tensor(0),0.0712196638728182,0.045630646234466,-0.9793517589569092,-0.9835748672485352
tensor(0),-0.8018425226614181,-0.8563358106652017,-1.585486888885498,-1.6093978881835938
tensor(0),0.8929410473715222,-3.018113954704784,-31.018566131591797,-12.043537139892578
tensor(0),-9.759838712605237,-15.253543113969917,-24.999338150024414,-16.097055435180664
tensor(0),-2.6403841952398768,-5.62275514861744,-13.831260681152344,-10.325571060180664
tensor(0),7.456762845729966,6.8981499627774,6.839215278625488,6.889738082885742
tensor(0),5.971000030706764,5.9230620913236045,5.525657653808594,5.544588088989258
tensor(0),10.33145803258773,10.197402826570869,9.51882553100586,9.478355407714844
tensor(0),7.6147813481393625,7.4847276484724,6.762744903564453,6.6752777099609375
avg,2.958899161501011,2.3371985371043293,-2.3113911112149554,0.8032285730044048
